code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,myProfit,label1
603818,曲美家居,家居用品,北京,30.03,1.32,4.84,202087.98,121048.67,54419.61,32885.01,0.68,0.36,3.14,4.59,20150422,64519.45,1.33,27.23,30.67,38.93,12.15,24234.0,13.01,13.49,13.48,13.01,17671.92,0.43,3.29,13.112,13.172,13.694,10573.23,15963.23,14879.53,1.34,-0.05,False
603819,神力股份,电气设备,江苏,58.59,0.56,1.2,87171.9,74718.95,7659.47,44251.76,3.69,0.214,6.15,2.72,20161125,14528.7,1.21,26.75,-25.92,12.75,4.97,12544.0,18.44,18.68,18.6,18.23,10580.72,-0.08,-0.43,19.14,20.071,21.491,9983.02,9310.45,8603.83,1.89,-0.05,False
000856,冀东装备,机械基件,河北,6807.37,2.27,2.27,175849.23,138588.63,7461.46,38870.01,1.71,0.002,1.29,16.04,19980813,-35858.09,-1.58,60.19,-99.1,9.83,0.04,66244.0,19.28,19.58,19.44,19.03,144695.05,-0.13,-0.66,18.98,19.563,20.8,133866.3,118925.9,112471.66,6.37,-0.05,False
300266,兴源环境,环境保护,浙江,47.74,9.01,10.43,872028.5,606369.94,40343.69,137775.38,1.32,0.44,3.25,8.37,20110927,87833.63,0.84,93.91,192.39,25.56,17.24,6462.0,26.69,26.7,26.45,26.32,16672.88,-0.25,-0.94,26.62,26.618,26.716,18191.68,17950.11,27229.07,0.19,-0.05,False
600735,新华锦,商贸代理,山东,67.42,3.76,3.76,107755.38,83278.31,3201.87,14276.7,0.38,0.135,2.14,5.68,19960726,25802.74,0.69,2.78,17.17,24.67,5.16,27553.0,12.96,13.5,13.41,12.9,196441.47,0.41,3.15,12.978,12.854,12.654,126973.38,139829.4,107543.57,5.22,-0.05,False
600959,江苏有线,影视音像,江苏,35.34,13.96,38.85,3017620.75,727972.06,1684827.75,646043.13,1.66,0.179,3.42,2.47,20150428,233270.05,0.6,63.14,-5.15,32.5,11.9,158291.0,8.77,8.91,8.91,8.75,33261.34,0.12,1.36,8.832,9.05,9.452,35997.08,50085.66,46359.06,0.24,-0.05,False
600768,宁波富邦,铝,浙江,17.32,1.34,1.34,64864.81,40168.4,17412.65,404.11,0.03,0.66,1.14,13.36,19961111,129.5,0.01,11.79,561.17,2.73,14.96,10612.0,15.27,15.55,15.44,15.12,14000.6,0.17,1.11,15.2,15.154,15.786,14302.92,18218.88,30358.27,1.05,-0.05,False
002261,拓维信息,互联网,湖南,50.24,9.29,11.11,433731.31,131081.27,21116.6,192311.75,1.73,0.136,3.55,2.57,20080723,85775.46,0.77,11.77,-7.35,61.55,18.93,65588.0,8.01,8.49,8.39,7.88,176367.08,0.41,5.14,8.352,8.225,8.362,214719.54,135461.99,93742.02,1.9,-0.05,False
000639,西王食品,食品,山东,33.59,3.77,4.55,652701.75,190739.77,71956.53,64573.03,1.42,0.445,4.61,4.32,19961126,88951.9,1.96,117.23,73.96,36.98,4.73,14250.0,18.44,18.8,18.63,18.3,15729.0,0.17,0.92,18.858,18.816,19.134,27225.7,30078.89,26843.43,0.42,-0.05,False
600617,国新能源,供气供热,山西,1136.45,8.98,10.85,2461212.25,430375.31,1049020.75,93742.78,0.86,0.006,3.43,2.56,19921013,153876.0,1.42,45.68,-98.26,15.56,0.09,39526.0,8.3,8.5,8.49,8.02,95699.87,0.13,1.55,7.868,7.638,7.772,82637.66,48651.52,35584.24,1.07,-0.05,False
600721,百花村,生物制药,新疆,44.45,3.03,4.0,275831.75,65173.55,11087.35,232218.2,5.8,0.174,5.88,1.75,19960626,-37280.15,-0.93,-21.98,-34.41,37.93,21.56,12537.0,10.73,10.98,10.98,10.67,9748.11,0.15,1.39,11.2,11.238,11.734,15850.78,23089.41,18990.79,0.32,-0.05,False
601137,博威合金,铜,浙江,23.2,5.64,6.27,500949.09,266245.41,152074.05,187757.2,2.99,0.369,5.22,2.18,20110127,69875.18,1.11,40.14,77.77,14.48,5.48,18081.0,12.31,12.34,12.14,11.77,49002.91,-0.18,-1.46,12.548,12.447,12.184,52717.34,45745.83,45419.25,0.87,-0.05,False
000889,茂业通信,通信设备,河北,36.3,4.45,6.22,306987.81,119694.05,7397.52,110461.8,1.78,0.285,4.2,3.29,19971218,79402.68,1.28,7.86,2.74,23.88,12.63,25360.0,13.44,13.69,13.34,13.14,64054.08,-0.1,-0.74,13.03,12.867,13.212,37459.12,35406.35,46087.12,1.44,-0.06,False
600335,国机汽车,汽车配件,天津,13.91,10.3,10.3,2410278.0,1904078.75,155932.84,223587.66,2.17,0.638,7.27,1.63,20010305,380296.59,3.69,-4.25,22.64,4.67,1.75,19200.0,11.62,11.77,11.71,11.55,36702.33,0.15,1.3,11.466,11.573,11.81,39895.17,49687.51,74045.51,0.36,-0.06,False
000733,振华科技,元器件,贵州,31.56,4.69,4.69,921786.13,658124.88,131178.81,247012.41,5.26,0.371,8.87,1.76,19970703,91069.2,1.94,25.93,6.82,16.23,2.81,49804.0,14.23,14.53,14.51,14.21,26699.39,0.28,1.97,14.48,14.676,15.128,42348.91,43157.8,42010.13,0.57,-0.06,False
600363,联创光电,元器件,江西,23.57,4.43,4.43,427609.59,235175.34,50317.62,63799.91,1.44,0.389,4.99,2.45,20010329,100200.46,2.26,18.25,10.36,14.74,7.97,48754.0,12.24,12.49,12.47,12.24,26459.02,0.18,1.47,12.52,12.965,13.313,41092.28,67828.16,68718.67,0.6,-0.06,False
002595,豪迈科技,专用机械,山东,20.7,5.2,8.0,423497.75,194427.56,128005.56,50634.4,0.63,0.673,4.7,3.95,20110628,216308.09,2.7,17.34,-4.82,38.39,24.2,24047.0,19.28,19.45,19.37,19.26,11113.96,0.08,0.41,19.508,19.927,20.31,17571.13,19318.92,24963.73,0.21,-0.06,False
600057,象屿股份,仓储物流,福建,14.69,11.57,11.71,5260459.0,4016200.0,567649.88,367191.09,3.14,0.37,5.98,1.38,19970604,202354.66,1.73,82.17,31.89,2.1,0.34,49488.0,9.0,9.12,9.12,8.96,31588.68,0.11,1.22,9.222,9.359,9.671,41595.13,43921.31,46169.11,0.27,-0.06,False
300386,飞天诚信,软件服务,北京,101.8,1.98,4.18,187087.34,167086.27,4460.85,36365.85,0.87,0.129,3.79,4.62,20140626,70985.71,1.7,26.11,3.51,40.03,7.82,36432.0,15.7,16.73,16.5,15.68,73240.3,0.52,3.25,15.822,15.711,16.158,43878.91,38108.67,38279.15,3.7,-0.06,False
600381,青海春天,医疗保健,青海,26.2,2.12,6.31,235284.45,172794.09,10291.21,19072.07,0.3,0.28,3.47,3.02,20010508,126073.25,2.0,-14.46,114.37,44.54,51.59,46137.0,10.31,10.92,10.77,10.28,51847.38,0.46,4.46,10.462,10.766,11.331,27677.18,28828.79,26720.83,2.45,-0.06,False
300262,巴安水务,环境保护,上海,21.36,4.56,6.7,458013.31,303177.44,13560.05,90555.17,1.35,0.305,3.28,2.65,20110916,56782.01,0.85,11.33,25.24,41.01,20.02,29073.0,8.71,8.98,8.94,8.7,28927.5,0.21,2.4,8.816,8.887,9.205,29238.96,36887.62,46197.68,0.63,-0.06,False
300322,硕贝德,通信设备,广东,132.34,3.7,4.07,284782.22,165351.77,87487.96,8541.42,0.21,0.07,1.49,8.34,20120608,8927.82,0.22,13.98,-57.6,20.42,1.94,32300.0,11.7,12.89,12.89,11.64,301115.25,1.17,9.98,12.052,12.067,11.881,116461.43,106231.64,96599.83,8.13,-0.06,False
002547,春兴精工,通信设备,江苏,158.36,6.84,11.28,872624.38,465978.16,167639.97,144012.63,1.28,0.038,2.74,2.91,20110218,48082.85,0.43,41.85,-68.3,17.35,1.67,68394.0,8.69,8.78,8.71,8.55,151255.67,0.03,0.35,8.758,8.856,8.514,183953.57,299398.89,203123.34,2.21,-0.06,False
002329,皇氏集团,乳制品,广西,37.76,5.66,8.38,568348.06,250619.8,65865.63,117533.13,1.4,0.135,3.35,2.03,20100106,74569.06,0.89,-4.89,-14.73,32.39,7.46,93488.0,7.0,7.1,7.08,7.0,57461.54,0.06,0.85,7.214,7.579,7.986,97430.31,100197.11,139277.84,1.01,-0.06,False
000520,长航凤凰,水运,湖北,90.01,10.12,10.12,52574.78,44769.21,6112.74,195956.11,1.94,0.034,0.3,13.67,19931025,-292251.78,-2.89,22.92,1171.93,15.33,5.73,122300.0,4.37,4.42,4.41,4.36,58878.35,0.01,0.23,4.444,4.488,4.673,67578.37,95815.07,93120.13,0.58,-0.06,False
002526,山东矿机,工程机械,山东,68.39,4.59,5.34,246353.42,167399.56,45597.21,111371.92,2.09,0.069,3.24,1.94,20101217,3721.31,0.07,47.85,203.65,16.64,4.08,49000.0,6.34,6.52,6.5,6.34,21944.1,0.14,2.2,6.574,6.752,7.051,31108.74,30205.39,30603.78,0.48,-0.06,False
601727,上海电气,电气设备,上海,39.53,98.51,147.25,19686336.0,14637949.0,1428863.13,1459749.25,0.99,0.14,3.91,1.72,20081205,1882984.38,1.28,-5.21,-8.14,22.19,3.2,347028.0,6.88,6.97,6.96,6.88,98290.96,0.08,1.16,7.032,7.202,7.741,173431.62,276516.45,416939.75,0.1,-0.06,False
002018,华信国际,农药化肥,安徽,31.14,22.78,22.78,1074478.5,1013930.38,17815.68,9448.99,0.04,0.167,1.51,4.59,20040713,101514.42,0.45,18.12,80.26,4.38,2.8,84439.0,7.05,7.24,7.19,7.0,72698.15,0.14,1.99,7.122,7.504,7.806,146043.45,126368.2,126507.48,0.32,-0.06,False
000716,黑芝麻,食品,广西,27.67,5.81,6.33,369788.59,174091.06,70624.96,108335.27,1.71,0.143,3.22,1.64,19970418,31339.36,0.5,27.18,50.06,27.44,6.07,50284.0,5.5,5.6,5.6,5.48,46898.12,0.11,2.0,5.532,5.791,6.091,61805.92,89759.53,99733.6,0.81,-0.06,False
000850,华茂股份,纺织,安徽,141.26,9.43,9.44,822781.69,149037.38,175994.95,2107.6,0.02,0.025,5.13,0.92,19981007,142415.48,1.51,23.73,-61.66,10.1,1.45,47449.0,4.88,4.88,4.83,4.77,68385.5,0.04,0.83,4.736,4.772,4.878,39006.79,34802.5,32542.04,0.72,-0.06,False
300217,东方电热,电器仪表,江苏,46.27,8.92,12.73,281575.03,189282.06,54442.7,4205.43,0.03,0.049,1.46,2.09,20110518,48398.14,0.38,107.16,49.78,20.68,5.22,37645.0,2.98,3.03,3.03,2.96,193603.72,0.02,0.66,3.06,3.159,3.287,150419.4,115910.54,90785.09,2.17,-0.06,False
600310,桂东电力,水力发电,广西,189.39,8.28,8.28,1286957.75,376897.03,295745.31,27432.94,0.33,0.021,2.86,1.84,20010228,15210.57,0.18,110.33,-83.31,7.01,0.24,44253.0,5.41,5.45,5.44,5.38,24502.38,0.03,0.56,5.48,5.634,5.912,29628.94,32829.36,40591.81,0.3,-0.06,False
000420,吉林化纤,化纤,吉林,56.0,16.63,19.71,544919.31,146028.31,192372.34,138956.16,0.71,0.042,1.41,2.22,19960802,-76664.46,-0.39,58.43,271.06,12.02,5.16,61666.0,3.41,3.42,3.39,3.33,141521.98,-0.02,-0.59,3.41,3.349,3.253,195555.73,187688.02,119378.72,1.43,-0.06,False
600565,迪马股份,全国地产,重庆,14.25,23.66,24.2,3635594.5,3329778.75,15237.84,253813.75,1.05,0.22,3.07,1.31,20020723,228961.67,0.95,14.6,298.52,22.83,8.02,92838.0,4.35,4.41,4.39,4.32,149795.27,0.02,0.46,4.416,4.495,4.651,165054.74,168466.87,225214.01,0.63,-0.06,False
000812,陕西金叶,广告包装,陕西,380.05,4.46,5.12,183775.63,94722.71,62282.73,1688.15,0.03,0.02,1.98,3.62,19980623,31267.22,0.61,-17.32,-66.33,26.79,1.41,43521.0,7.81,7.87,7.83,7.75,22939.98,-0.04,-0.51,7.916,8.028,8.121,32167.8,33350.17,33191.19,0.51,-0.06,False
000045,深纺织Ａ,纺织,深圳,118.25,4.57,5.07,409081.22,285440.81,67131.36,183720.52,3.63,0.067,4.68,2.24,19940815,-4757.62,-0.09,24.77,164.28,10.03,3.15,40954.0,10.17,10.39,10.39,10.13,33426.0,0.22,2.16,10.31,10.6,10.981,36485.54,50198.82,74567.85,0.73,-0.06,False
600981,汇鸿集团,商贸代理,江苏,27.8,2.42,22.42,3105759.75,1931242.25,97105.15,84411.34,0.38,0.156,3.69,1.57,20040630,119669.8,0.53,6.83,-37.64,5.25,1.54,42050.0,5.95,6.04,6.02,5.94,11718.99,0.07,1.18,6.034,6.169,6.389,12526.15,15847.09,17498.01,0.48,-0.06,False
002137,麦达数字,互联网,深圳,51.0,2.91,5.79,195332.16,102670.15,10932.48,95892.11,1.65,0.105,2.9,2.47,20070613,14531.51,0.25,9.61,-56.5,26.07,9.75,41655.0,6.93,7.12,7.1,6.93,17488.32,0.12,1.72,7.118,7.322,7.753,31960.36,33962.45,36555.5,0.6,-0.06,False
600723,首商股份,百货,北京,16.75,6.58,6.58,644345.56,486629.59,76360.68,82504.47,1.25,0.37,5.51,1.5,19960716,181689.23,2.76,0.21,17.47,23.23,3.29,38138.0,8.23,8.36,8.33,8.23,9116.0,0.09,1.09,8.242,8.355,8.583,16239.67,18400.86,19995.44,0.14,-0.06,False
002084,海鸥卫浴,家居用品,广东,40.05,4.06,5.06,209846.8,128473.72,46505.37,26257.55,0.52,0.14,2.63,2.59,20061124,40970.18,0.81,17.01,2.98,22.34,4.26,35212.0,7.06,7.15,7.12,7.0,39717.54,0.23,3.34,7.028,7.178,7.599,23448.93,28337.21,33869.35,0.98,-0.06,False
600828,茂业商业,百货,四川,14.63,6.41,17.32,1566506.88,262857.38,739347.19,31167.71,0.18,0.321,2.29,2.74,19940224,67421.9,0.39,34.5,21.53,28.1,6.79,29133.0,6.42,6.47,6.45,6.37,46255.53,0.03,0.47,6.516,6.583,6.58,88565.26,129425.31,84164.55,0.72,-0.06,False
002489,浙江永强,家居用品,浙江,57.12,18.75,21.76,868160.69,621660.06,100794.46,24905.4,0.11,0.077,1.51,3.88,20101021,65067.95,0.3,17.6,2.22,27.08,5.5,127000.0,6.17,6.22,6.18,6.14,63305.5,0.01,0.16,6.168,6.227,6.403,112449.14,153312.91,335547.9,0.34,-0.06,False
300292,吴通控股,通信设备,江苏,33.34,9.1,12.75,340157.78,114574.57,29403.5,88073.53,0.69,0.128,2.08,2.72,20120229,47658.8,0.37,26.17,-8.56,22.61,8.64,66822.0,5.48,5.6,5.58,5.44,58381.96,0.1,1.82,5.534,5.603,5.667,64076.46,73302.34,77889.21,0.64,-0.06,False
002139,拓邦股份,元器件,深圳,35.47,5.1,6.8,304712.34,179718.55,47843.76,76650.07,1.13,0.26,2.79,4.31,20070629,46661.01,0.69,53.73,63.96,24.32,8.73,38058.0,11.46,11.68,11.62,11.13,188793.0,0.17,1.49,11.808,12.695,12.937,216857.87,232249.27,239392.36,3.71,-0.06,False
002104,恒宝股份,元器件,江苏,38.23,5.66,7.12,221634.3,151018.42,31404.95,7875.7,0.11,0.182,2.47,3.75,20070110,79762.61,1.12,7.09,3.42,32.15,13.39,83507.0,8.8,8.98,8.97,8.8,65424.23,0.15,1.7,8.882,8.978,9.25,57112.53,72241.96,82561.27,1.16,-0.06,False
600493,凤竹纺织,纺织,福建,97.8,2.72,2.72,104871.7,50238.0,29149.9,19092.56,0.7,0.061,2.53,3.16,20040421,14008.07,0.52,11.47,15.99,13.95,2.85,24461.0,8.09,8.45,8.35,8.08,36622.11,0.26,3.21,8.202,8.479,9.019,22065.82,23791.74,34182.77,1.35,-0.06,False
002207,*ST准油,石油开采,新疆,32.61,2.2,2.39,77163.06,26852.25,14279.45,22058.7,0.92,0.187,1.63,4.98,20080128,-12541.58,-0.52,-13.67,159.48,6.06,33.6,36591.0,7.56,7.74,7.7,7.52,20153.74,0.08,1.05,7.794,8.094,8.493,31132.25,34823.83,36146.35,0.91,-0.06,False
000593,大通燃气,供气供热,四川,483.18,2.8,3.59,166381.22,39280.9,35546.07,68339.81,1.91,0.014,3.1,2.89,19960312,6076.12,0.17,-6.16,8.5,26.49,1.51,23905.0,8.78,8.94,8.83,8.7,30580.01,0.03,0.34,9.482,10.394,10.92,87881.83,63204.54,57926.8,1.09,-0.06,False
603100,川仪股份,电器仪表,重庆,27.07,2.59,3.95,472875.59,357846.59,41651.35,70549.46,1.79,0.28,4.93,2.05,20140805,72568.9,1.84,2.94,16.08,31.5,4.82,25359.0,10.83,10.93,10.9,10.74,8301.48,0.18,1.68,10.796,10.976,11.208,12488.96,20384.5,22250.12,0.32,-0.06,False
600580,卧龙电气,电气设备,浙江,11.16,11.11,12.89,1742402.38,972991.13,290446.75,187178.7,1.45,0.531,4.47,1.77,20020606,273860.66,2.12,17.07,354.33,21.52,9.01,51938.0,7.99,8.23,8.19,7.94,96249.01,0.21,2.63,8.26,8.465,8.642,117703.71,122406.02,178896.87,0.87,-0.06,False
300112,万讯自控,电器仪表,深圳,47.02,1.6,2.66,100513.8,46723.07,20301.88,30405.6,1.14,0.17,2.88,3.6,20100827,17692.52,0.66,27.63,122.66,52.43,11.82,18949.0,10.48,10.7,10.7,10.38,13691.19,0.32,3.08,10.512,10.77,11.145,15462.19,22280.35,26175.83,0.86,-0.06,False
600623,华谊集团,汽车配件,上海,36.84,9.34,21.17,3719519.25,1775232.63,1066867.0,905652.38,4.28,0.182,7.79,1.15,19921204,494976.59,2.34,12.64,45.27,6.1,1.06,74995.0,9.21,9.37,9.35,9.21,21180.43,0.12,1.3,9.278,9.481,9.807,29275.31,39354.41,41791.37,0.23,-0.06,False
300382,斯莱克,专用机械,江苏,59.14,1.61,3.13,130867.45,99102.45,23895.35,32370.19,1.03,0.185,3.1,4.69,20140129,26740.84,0.85,23.0,6.79,49.51,22.66,7710.0,14.58,14.69,14.6,14.43,8101.6,-0.04,-0.27,14.584,14.427,14.136,8282.94,10805.1,9454.78,0.5,-0.06,False
000058,深 赛 格,元器件,深圳,104.87,5.38,12.36,739782.94,564602.25,5589.74,17508.65,0.14,0.056,1.44,5.45,19961226,24325.13,0.2,-16.58,-51.8,27.86,8.07,77608.0,8.95,9.42,9.4,8.88,158631.31,0.43,4.79,9.112,8.879,8.796,148642.18,134180.18,136393.31,2.95,-0.06,False
002361,神剑股份,化工原料,安徽,45.91,6.0,8.63,304118.22,194416.5,41453.92,48468.42,0.56,0.096,2.19,2.68,20100303,47833.87,0.55,34.43,-23.27,18.61,6.44,59721.0,5.82,5.92,5.9,5.75,95635.8,-0.07,-1.17,5.798,5.861,5.995,66728.7,51541.95,43554.27,1.59,-0.06,False
002388,新亚制程,元器件,深圳,50.26,4.0,5.04,190385.27,147086.88,7220.02,56510.78,1.12,0.14,2.44,3.31,20100413,14646.77,0.29,15.4,673.49,22.71,9.86,45965.0,7.77,7.88,7.88,7.77,20776.69,0.11,1.42,7.888,8.068,8.517,20482.53,27080.87,29783.88,0.52,-0.06,False
002649,博彦科技,软件服务,北京,41.19,4.14,5.26,270501.63,152040.55,23557.95,88454.82,1.68,0.246,3.69,3.66,20120106,69950.11,1.33,14.38,10.45,30.65,7.95,39035.0,11.35,11.84,11.79,11.22,212351.45,0.28,2.43,11.444,11.266,11.097,202163.35,162255.21,138224.23,5.13,-0.06,False
601669,中国电建,建筑施工,北京,14.8,96.0,152.99,58281880.0,32525930.0,8983306.0,2309230.75,1.51,0.372,4.66,1.57,20111018,3220665.25,2.11,13.35,6.23,13.18,3.06,319741.0,7.35,7.36,7.32,7.25,110480.0,-0.01,-0.14,7.334,7.331,7.474,231356.83,276775.42,292953.91,0.12,-0.06,False
000909,数源科技,综合类,浙江,95.79,2.94,3.12,449869.56,379352.22,1989.45,47205.76,1.51,0.087,3.4,3.28,19990507,21377.93,0.68,49.28,20.19,11.83,1.81,33316.0,11.33,11.57,11.5,11.33,10301.01,0.09,0.79,11.648,11.66,11.979,21236.06,20078.22,21468.16,0.35,-0.06,False
002743,富煌钢构,钢加工,安徽,53.25,2.04,3.37,588971.88,437163.56,43716.09,120619.4,3.58,0.156,5.97,1.85,20150217,42445.03,1.26,20.24,15.34,10.5,2.72,33758.0,11.68,11.9,11.9,11.6,56647.47,0.21,1.8,11.854,12.186,12.795,87974.95,91341.56,93207.61,2.78,-0.06,False
002096,南岭民爆,化工原料,湖南,68.93,3.71,3.71,413805.19,223455.84,88907.18,55651.65,1.5,0.091,5.48,1.52,20061222,94949.31,2.56,12.58,-21.28,22.37,1.57,18390.0,8.44,8.56,8.53,8.39,10511.86,0.09,1.07,8.532,8.781,9.283,12087.24,13422.04,23343.54,0.28,-0.06,False
300169,天晟新材,塑料,江苏,443.97,2.58,3.26,211797.41,111247.57,40907.67,82893.86,2.54,0.01,3.85,1.59,20110125,8228.57,0.25,3.99,-72.85,27.57,0.59,13538.0,6.5,6.73,6.68,6.47,28072.0,0.21,3.25,6.478,6.571,6.759,22190.51,21558.46,21251.98,1.09,-0.06,False
300195,长荣股份,轻工机械,天津,38.16,2.08,4.33,498343.75,270818.88,51871.15,281353.56,6.49,0.31,9.19,1.54,20110329,62919.03,1.45,2.65,35.64,33.17,14.84,21144.0,13.78,13.99,13.93,13.78,12461.0,0.2,1.46,13.894,14.251,14.571,17720.36,24468.36,28508.22,0.6,-0.06,False
600862,中航高科,航空,江苏,39.71,7.9,13.93,792010.38,556001.5,112661.05,144312.66,1.04,0.19,2.62,3.84,19940520,52323.3,0.38,35.62,244.24,24.75,11.42,64748.0,9.89,10.2,10.12,9.86,60333.0,0.13,1.3,10.038,9.954,10.285,94413.33,85917.84,92273.58,0.95,-0.06,False
300500,启迪设计,建筑施工,江苏,85.87,0.34,1.23,95090.56,64558.35,5075.76,39241.78,3.19,0.346,6.01,6.6,20160204,23154.47,1.88,29.63,13.02,42.33,13.21,18527.0,35.0,37.68,36.5,34.2,59276.57,2.23,6.51,33.818,34.871,37.456,29434.96,24684.33,25715.76,17.24,-0.06,False
002512,达华智能,元器件,广东,201.1,6.17,10.95,776648.06,334209.25,50756.53,108035.05,0.99,0.067,2.59,6.98,20101203,62413.57,0.57,-2.53,18.06,13.74,3.21,16638.0,20.4,20.45,20.42,19.88,59713.05,0.03,0.15,20.288,20.217,20.174,57055.68,61930.23,65085.1,1.04,-0.06,False
300476,胜宏科技,元器件,广东,38.08,1.71,4.28,355290.59,240132.22,73836.49,159261.63,3.72,0.51,6.1,3.77,20150611,55326.53,1.29,29.28,20.96,25.58,11.17,14388.0,25.06,25.25,25.09,24.6,17962.97,0.01,0.04,25.482,25.814,25.762,41978.65,51765.12,48415.23,1.05,-0.06,False
603777,来伊份,其他商业,上海,48.74,0.78,2.44,276713.78,193476.34,52085.07,105929.86,4.35,0.42,7.78,3.43,20161012,62215.76,2.55,10.01,24.94,46.06,3.9,36050.0,28.15,28.46,28.42,28.03,10411.32,0.27,0.96,28.796,29.868,31.188,14356.3,20092.31,29817.91,1.33,-0.06,False
300510,金冠电气,电气设备,吉林,68.19,0.74,2.26,274357.5,112279.7,23738.45,174029.88,7.69,0.38,10.0,2.89,20160506,27151.6,1.2,58.03,129.42,37.9,17.94,14486.0,27.56,28.26,28.18,27.54,8664.0,0.68,2.47,27.546,28.175,28.875,8903.74,12655.0,16051.25,1.17,-0.06,False
603569,长久物流,仓储物流,北京,31.84,0.57,4.0,364111.56,313202.13,16147.51,55015.58,1.38,0.581,5.04,4.89,20160810,85350.93,2.13,29.52,1.86,11.0,6.89,21835.0,25.02,25.46,25.42,25.0,6263.0,0.43,1.72,25.368,26.348,28.378,7306.0,9790.52,12394.61,1.09,-0.06,False
002434,万里扬,汽车配件,浙江,19.33,10.19,13.5,914720.81,426409.41,155652.2,310087.5,2.3,0.425,4.46,2.45,20100618,145268.56,1.08,72.59,161.29,25.46,15.23,28789.0,10.78,11.79,11.53,10.7,306194.91,0.74,6.86,10.544,10.335,10.594,202466.87,160187.84,140560.6,3.0,-0.07,False
002639,雪人股份,专用机械,福建,376.12,4.38,6.74,356045.03,153943.98,80801.63,133500.56,1.98,0.016,3.38,2.38,20111205,22235.73,0.33,-3.11,-27.87,24.88,1.58,52099.0,8.32,8.32,8.26,8.11,43021.99,-0.03,-0.36,8.378,8.509,8.683,48551.43,68005.26,80306.27,0.98,-0.07,False
002066,瑞泰科技,其他建材,北京,256.58,2.31,2.31,348108.56,234814.38,73021.59,16452.7,0.71,0.032,1.74,6.37,20060823,-1534.06,-0.07,11.53,-72.65,25.34,0.51,33474.0,11.1,11.65,11.29,10.83,36638.07,0.44,4.05,11.112,11.392,11.922,24982.89,24677.14,20225.42,1.59,-0.07,False
600727,鲁北化工,农药化肥,山东,44.43,3.51,3.51,139549.02,57423.21,71987.63,87415.96,2.49,0.13,3.22,2.4,19960702,-27328.6,-0.78,8.78,147.53,27.81,11.87,32895.0,7.98,8.24,8.21,7.94,33943.66,0.23,2.88,7.98,8.07,8.441,34960.43,38261.14,41478.83,0.97,-0.07,False
603023,威帝股份,汽车配件,黑龙江,65.31,1.27,3.6,56195.73,46266.89,2734.66,662.03,0.02,0.092,1.46,5.48,20150527,11319.05,0.31,-25.63,-46.84,54.11,32.99,23955.0,8.38,8.45,8.41,8.32,12054.87,0.06,0.72,8.524,9.105,9.754,20410.72,19133.59,22842.84,0.95,-0.07,False
600858,银座股份,百货,山东,90.7,5.18,5.2,1164195.13,316738.72,415617.56,96548.25,1.86,0.062,5.77,1.29,19940506,142246.88,2.74,0.09,-11.01,18.42,0.33,22293.0,7.46,7.62,7.6,7.46,10270.16,0.12,1.6,7.572,7.761,8.007,18526.12,17553.7,20724.46,0.2,-0.07,False
601999,出版传媒,出版业,辽宁,29.32,5.51,5.51,347363.91,228073.3,46827.12,63218.28,1.15,0.198,3.64,2.13,20071221,67992.02,1.23,12.02,11.75,21.47,7.13,37265.0,7.39,7.48,7.45,7.36,23897.73,0.08,1.08,7.556,8.079,8.528,36294.89,43548.61,33893.1,0.43,-0.07,False
002342,巨力索具,机械基件,河北,197.68,8.81,9.6,437347.19,254810.09,139225.02,67299.28,0.7,0.024,2.54,2.47,20100126,68521.38,0.71,4.96,11.17,20.07,2.16,130837.0,6.48,6.55,6.55,6.43,135287.25,0.07,1.08,6.464,6.637,7.011,159652.7,149496.74,139843.17,1.54,-0.07,False
002567,唐人神,饲料,湖南,21.88,6.3,8.37,580876.13,226106.09,174013.77,158408.25,1.89,0.27,3.98,1.87,20110325,71121.93,0.85,32.4,58.21,9.72,2.06,27229.0,7.07,7.11,7.1,7.02,30637.88,0.03,0.42,7.056,7.299,7.602,68257.75,74505.83,74919.88,0.49,-0.07,False
603298,杭叉集团,专用机械,浙江,20.96,0.87,6.19,506154.59,400425.63,56532.71,95966.43,1.55,0.601,5.48,3.07,20161227,157105.16,2.54,31.79,18.93,20.87,7.2,35874.0,17.7,18.22,18.1,17.65,19075.22,0.39,2.2,17.956,18.929,19.842,24357.36,43484.78,51287.43,2.2,-0.07,False
002140,东华科技,建筑施工,安徽,37.6,4.4,4.46,621109.69,544871.25,20239.51,9062.87,0.2,0.22,4.74,2.33,20070712,136877.47,3.07,37.68,19.45,14.48,6.6,24000.0,10.93,11.05,11.01,10.87,18640.5,0.16,1.48,10.97,11.176,11.504,21359.93,23363.57,26001.22,0.42,-0.07,False
002216,三全食品,食品,河南,65.35,5.71,8.15,373813.03,175656.73,128773.02,30687.1,0.38,0.098,2.46,3.47,20080220,88042.36,1.08,11.44,17.19,34.53,2.06,37815.0,8.79,8.89,8.86,8.71,51602.01,0.08,0.91,9.102,9.281,9.081,93660.89,103119.23,90347.82,0.9,-0.07,False
